date,customer_id,category,sub_category,price
2022-05-25,1819,Accessories,Pumps,34.8
2022-08-03,1819,Riders gears,Helmets,161.5
2022-10-12,1819,Riders gears,Helmets,125.4
2022-12-21,1819,Accessories,Pumps,32.3
2020-06-25,1820,Accessories,Locks,43.0
2020-09-28,1820,Riders gears,Gloves,24.7
2021-01-01,1820,Riders gears,Gloves,10.0
2021-04-06,1820,Accessories,Locks,23.1
2021-07-10,1820,Riders gears,Jackets,132.2
2021-10-13,1820,Riders gears,Gloves,34.5
2022-01-16,1820,Bikes,Roads,2514.6
2022-04-21,1820,Riders gears,Gloves,10.1
2022-07-25,1820,Accessories,Pumps,39.5
2022-10-28,1820,Riders gears,Helmets,116.4
2023-01-31,1820,Riders gears,Gloves,37.6
2020-04-05,1821,Riders gears,Gloves,26.7
2020-09-16,1821,Riders gears,Jackets,111.0
2021-02-27,1821,Accessories,Locks,38.6
2021-08-10,1821,Riders gears,Gloves,16.0
2022-01-21,1821,Accessories,GPS,154.0
2022-07-04,1821,Riders gears,Jackets,136.3
2022-12-15,1821,Accessories,Locks,39.8
2018-11-03,1822,Riders gears,Gloves,12.5
2019-02-05,1822,Riders gears,Jackets,155.0
2019-05-10,1822,Riders gears,Gloves,28.8
2019-08-12,1822,Riders gears,Jackets,78.1
2019-11-14,1822,Accessories,Locks,31.8
2020-02-16,1822,Riders gears,Shoes,68.4
2020-05-20,1822,Accessories,Pumps,45.1
2020-08-22,1822,Accessories,Locks,34.7
2020-11-24,1822,Accessories,Locks,36.7
2021-02-26,1822,Accessories,Pumps,43.8
2021-05-31,1822,Riders gears,Jackets,41.5
2021-09-02,1822,Bikes,Roads,4065.9
2021-12-05,1822,Riders gears,Shoes,93.7
2022-03-09,1822,Accessories,Locks,42.2
2022-06-11,1822,Accessories,Pumps,34.7
2022-09-13,1822,Riders gears,Helmets,178.8
2022-12-16,1822,Riders gears,Jackets,43.0
2018-08-24,1823,Accessories,GPS,106.3
2019-01-17,1823,Accessories,Locks,43.1
2019-06-12,1823,Accessories,GPS,110.1
2019-11-05,1823,Accessories,GPS,114.4
2020-03-30,1823,Riders gears,Shoes,80.5
2020-08-23,1823,Bikes,Mountain Bikes,736.0
2021-01-16,1823,Accessories,GPS,172.9
2021-06-11,1823,Accessories,Locks,32.0
2021-11-04,1823,Accessories,Locks,28.3
2022-03-30,1823,Accessories,Pumps,42.1
2022-08-23,1823,Accessories,Pumps,35.1
2023-01-16,1823,Bikes,Mountain Bikes,936.6
2018-10-07,1824,Accessories,Pumps,34.0
2019-01-28,1824,Riders gears,Gloves,22.9
2019-05-21,1824,Accessories,Locks,38.0
2019-09-11,1824,Accessories,Pumps,44.9
2020-01-02,1824,Riders gears,Gloves,15.1
2020-04-24,1824,Accessories,Locks,48.1
2020-08-15,1824,Accessories,Locks,16.1
2020-12-06,1824,Accessories,Locks,38.5
2021-03-29,1824,Accessories,Locks,45.2
2021-07-20,1824,Accessories,GPS,91.7
2021-11-10,1824,Accessories,GPS,172.8
2022-03-03,1824,Accessories,GPS,149.5
2022-06-24,1824,Accessories,GPS,169.3
2022-10-15,1824,Riders gears,Helmets,63.2
2023-02-05,1824,Accessories,Pumps,33.8
2020-10-14,1825,Accessories,Pumps,38.1
2021-01-07,1825,Riders gears,Jackets,101.8
2021-04-02,1825,Riders gears,Shoes,77.0
2021-06-26,1825,Bikes,Mountain Bikes,1100.2
2021-09-19,1825,Bikes,Mountain Bikes,905.6
2021-12-13,1825,Accessories,Locks,38.7
2022-03-08,1825,Riders gears,Gloves,25.7
2022-06-01,1825,Riders gears,Helmets,87.5
2022-08-25,1825,Accessories,Pumps,43.7
2022-11-18,1825,Accessories,Locks,66.3
2023-02-11,1825,Riders gears,Gloves,10.0
2021-11-14,1826,Accessories,GPS,95.4
2022-01-17,1826,Riders gears,Jackets,107.5
2022-03-22,1826,Riders gears,Helmets,83.0
2022-05-25,1826,Riders gears,Helmets,132.1
2022-07-28,1826,Riders gears,Shoes,31.1
2022-09-30,1826,Riders gears,Jackets,150.5
2022-12-03,1826,Accessories,Pumps,39.1
2023-02-05,1826,Accessories,Locks,56.6
2021-01-08,1827,Riders gears,Gloves,18.9
2021-06-20,1827,Riders gears,Gloves,25.2
2021-11-30,1827,Accessories,Pumps,33.5
2022-05-12,1827,Accessories,Locks,26.1
2022-10-22,1827,Bikes,Mountain Bikes,958.0
2021-11-15,1828,Riders gears,Gloves,10.0
2022-04-15,1828,Riders gears,Jackets,133.5
2022-09-13,1828,Accessories,Locks,31.1
2023-02-11,1828,Accessories,Locks,45.6
2019-09-20,1829,Accessories,Locks,44.0
2019-12-18,1829,Riders gears,Gloves,14.3
2020-03-16,1829,Riders gears,Helmets,127.6
2020-06-13,1829,Riders gears,Jackets,67.4
2020-09-10,1829,Riders gears,Helmets,141.1
2020-12-08,1829,Accessories,Locks,32.3
2021-03-07,1829,Riders gears,Shoes,51.8
2021-06-04,1829,Riders gears,Jackets,96.9
2021-09-01,1829,Riders gears,Jackets,143.3
2021-11-29,1829,Accessories,Locks,18.7
2022-02-26,1829,Riders gears,Shoes,81.0
2022-05-26,1829,Riders gears,Jackets,106.5
2022-08-23,1829,Riders gears,Shoes,63.2
2022-11-20,1829,Bikes,Roads,3484.5
2019-07-27,1830,Accessories,Locks,40.5
2019-10-29,1830,Accessories,GPS,122.1
2020-01-31,1830,Accessories,Pumps,47.0
2020-05-04,1830,Accessories,Pumps,38.5
2020-08-06,1830,Riders gears,Jackets,134.8
2020-11-08,1830,Accessories,GPS,79.0
2021-02-10,1830,Riders gears,Shoes,39.0
2021-05-15,1830,Riders gears,Gloves,16.2
2021-08-17,1830,Accessories,Locks,44.5
2021-11-19,1830,Riders gears,Jackets,22.8
2022-02-21,1830,Riders gears,Gloves,23.3
2022-05-26,1830,Accessories,Locks,37.5
2022-08-28,1830,Riders gears,Jackets,174.2
2022-11-30,1830,Riders gears,Shoes,20.9
2019-05-21,1831,Accessories,Pumps,32.8
2019-10-17,1831,Riders gears,Helmets,150.8
2020-03-14,1831,Accessories,Locks,50.4
2020-08-10,1831,Riders gears,Jackets,67.0
2021-01-06,1831,Riders gears,Gloves,40.6
2021-06-04,1831,Accessories,GPS,111.7
2021-10-31,1831,Bikes,Mountain Bikes,907.9
2022-03-29,1831,Riders gears,Helmets,209.9
2022-08-25,1831,Riders gears,Gloves,39.1
2023-01-21,1831,Riders gears,Helmets,155.3
2018-01-27,1832,Riders gears,Jackets,70.4
2018-06-21,1832,Bikes,Roads,4599.5
2018-11-13,1832,Riders gears,Jackets,103.3
2019-04-07,1832,Accessories,GPS,151.6
2019-08-30,1832,Accessories,Locks,47.9
2020-01-22,1832,Riders gears,Helmets,104.4
2020-06-15,1832,Accessories,Pumps,39.6
2020-11-07,1832,Riders gears,Helmets,112.1
2021-04-01,1832,Riders gears,Shoes,50.4
2021-08-24,1832,Accessories,Pumps,36.7
2022-01-16,1832,Riders gears,Helmets,96.8
2022-06-10,1832,Bikes,Mountain Bikes,976.4
2022-11-02,1832,Riders gears,Shoes,64.8
2019-03-27,1833,Accessories,GPS,96.7
2019-07-16,1833,Riders gears,Gloves,14.2
2019-11-04,1833,Riders gears,Shoes,46.6
2020-02-23,1833,Riders gears,Helmets,121.7
2020-06-13,1833,Riders gears,Jackets,129.6
2020-10-02,1833,Riders gears,Gloves,46.9
2021-01-21,1833,Accessories,Pumps,30.3
2021-05-12,1833,Riders gears,Shoes,100.9
2021-08-31,1833,Accessories,GPS,128.0
2021-12-20,1833,Accessories,Pumps,45.6
2022-04-10,1833,Riders gears,Jackets,56.8
2022-07-30,1833,Accessories,Locks,49.7
2022-11-18,1833,Riders gears,Shoes,36.4
2021-10-12,1834,Riders gears,Helmets,143.2
2022-02-16,1834,Riders gears,Helmets,136.4
2022-06-23,1834,Accessories,Pumps,39.6
2022-10-28,1834,Accessories,GPS,140.8
2022-08-22,1835,Riders gears,Shoes,50.8
2023-01-01,1835,Accessories,GPS,146.2
2022-02-25,1836,Riders gears,Helmets,115.2
2020-05-16,1837,Bikes,Mountain Bikes,791.9
2020-09-07,1837,Riders gears,Gloves,20.5
2020-12-30,1837,Riders gears,Jackets,102.7
2021-04-23,1837,Riders gears,Gloves,34.2
2021-08-15,1837,Riders gears,Helmets,147.1
2021-12-07,1837,Riders gears,Shoes,86.1
2022-03-31,1837,Riders gears,Shoes,98.3
2022-07-23,1837,Riders gears,Jackets,78.8
2022-11-14,1837,Riders gears,Gloves,13.6
2020-05-20,1838,Accessories,Locks,35.3
2020-08-16,1838,Accessories,Pumps,30.3
2020-11-12,1838,Accessories,Locks,62.8
2021-02-08,1838,Bikes,Mountain Bikes,575.5
2021-05-07,1838,Riders gears,Shoes,51.0
2021-08-03,1838,Bikes,Mountain Bikes,577.6
2021-10-30,1838,Accessories,Locks,51.6
2022-01-26,1838,Riders gears,Jackets,104.3
2022-04-24,1838,Riders gears,Gloves,10.0
2022-07-14,1838,Bikes,eBikes,3064.6
2022-10-17,1838,Riders gears,Shoes,98.1
2023-01-13,1838,Riders gears,Gloves,16.7
2020-10-27,1839,Bikes,Mountain Bikes,1171.8
2021-02-06,1839,Riders gears,Jackets,98.0
2021-05-19,1839,Riders gears,Jackets,11.4
2021-08-29,1839,Bikes,Roads,1462.0
2021-12-09,1839,Accessories,Pumps,40.8
2022-03-21,1839,Accessories,GPS,120.3
2022-07-01,1839,Riders gears,Shoes,81.6
2022-10-11,1839,Accessories,GPS,139.1
2023-01-21,1839,Accessories,Locks,40.4
2020-02-05,1840,Accessories,Pumps,44.4
2020-06-06,1840,Accessories,Locks,35.6
2020-10-06,1840,Bikes,Mountain Bikes,717.0
2021-02-05,1840,Riders gears,Shoes,97.1
2021-06-07,1840,Accessories,Locks,38.5
2021-10-07,1840,Accessories,Locks,30.6
2022-02-06,1840,Riders gears,Helmets,165.8
2022-06-08,1840,Accessories,Locks,36.0
2022-10-08,1840,Riders gears,Gloves,34.7
2023-02-07,1840,Riders gears,Helmets,128.7
2020-09-12,1841,Riders gears,Helmets,102.7
2021-01-26,1841,Riders gears,Helmets,136.9
2022-09-20,1841,Bikes,eBikes,2881.1
2021-10-25,1841,Accessories,Locks,36.8
2022-03-10,1841,Riders gears,Jackets,92.5
2022-07-24,1841,Accessories,GPS,90.3
2022-12-07,1841,Bikes,Roads,4043.9
2020-05-10,1842,Bikes,Mountain Bikes,1038.9
2020-10-22,1842,Riders gears,Helmets,97.9
2021-04-05,1842,Riders gears,Gloves,29.2
2021-09-17,1842,Accessories,Locks,44.6
2022-03-01,1842,Riders gears,Jackets,69.2
2022-08-13,1842,Accessories,Pumps,45.7
2023-01-25,1842,Riders gears,Gloves,10.0
2019-08-19,1843,Accessories,Locks,35.2
2017-12-04,1844,Accessories,Pumps,40.5
2018-04-16,1844,Bikes,Mountain Bikes,818.1
2018-08-27,1844,Riders gears,Shoes,21.5
2019-01-07,1844,Riders gears,Helmets,120.6
2019-05-20,1844,Riders gears,Helmets,94.2
2019-09-30,1844,Riders gears,Jackets,145.0
2020-02-10,1844,Riders gears,Shoes,60.7
2020-06-22,1844,Accessories,Locks,33.5
2020-11-02,1844,Accessories,Locks,51.7
2021-03-15,1844,Accessories,Locks,46.6
2021-07-26,1844,Riders gears,Helmets,78.3
2021-12-06,1844,Accessories,Locks,38.7
2022-04-18,1844,Riders gears,Jackets,65.5
2022-08-29,1844,Accessories,Locks,40.4
2023-01-09,1844,Riders gears,Jackets,131.7
2020-02-04,1845,Riders gears,Helmets,90.1
2020-05-13,1845,Bikes,Roads,2664.3
2020-08-20,1845,Accessories,Locks,45.6
2020-11-27,1845,Riders gears,Gloves,31.8
2021-03-06,1845,Accessories,Pumps,38.5
2021-06-13,1845,Accessories,Locks,26.2
2021-09-20,1845,Riders gears,Shoes,82.6
2021-12-28,1845,Accessories,Pumps,36.9
2022-04-06,1845,Accessories,GPS,126.4
2022-07-14,1845,Riders gears,Helmets,107.3
2022-10-21,1845,Riders gears,Gloves,32.0
2023-01-28,1845,Accessories,Locks,36.4
2021-02-02,1846,Accessories,GPS,134.6
2021-06-24,1846,Accessories,Pumps,37.8
2021-11-13,1846,Riders gears,Shoes,30.5
2022-04-04,1846,Riders gears,Gloves,31.2
2022-08-24,1846,Riders gears,Shoes,85.1
2023-01-13,1846,Riders gears,Gloves,17.9
2020-06-19,1847,Accessories,Locks,29.4
2020-10-25,1847,Riders gears,Helmets,142.4
2021-03-02,1847,Accessories,GPS,107.0
2021-07-08,1847,Riders gears,Jackets,155.0
2021-11-13,1847,Accessories,Locks,37.4
2022-03-21,1847,Accessories,Pumps,33.2
2022-07-27,1847,Accessories,GPS,224.5
2022-12-02,1847,Accessories,Locks,47.9
2019-02-09,1848,Accessories,Pumps,36.5
2019-06-23,1848,Accessories,Locks,47.8
2019-11-04,1848,Accessories,GPS,162.3
2020-03-17,1848,Riders gears,Helmets,94.9
2020-07-29,1848,Riders gears,Shoes,104.3
2020-12-10,1848,Riders gears,Helmets,189.8
2021-04-23,1848,Accessories,Locks,31.2
2022-09-20,1848,Bikes,eBikes,1584.4
2022-01-16,1848,Accessories,Locks,43.3
2022-05-30,1848,Riders gears,Gloves,26.6
2022-10-11,1848,Accessories,Pumps,26.3
2019-06-30,1849,Accessories,Locks,34.6
2019-10-20,1849,Riders gears,Jackets,90.6
2020-02-09,1849,Riders gears,Gloves,10.1
2020-05-31,1849,Riders gears,Jackets,85.5
2020-09-20,1849,Accessories,Locks,45.5
2021-01-10,1849,Riders gears,Gloves,34.2
2021-05-02,1849,Riders gears,Jackets,99.1
2021-08-22,1849,Riders gears,Shoes,52.1
2021-12-12,1849,Riders gears,Jackets,97.4
2022-04-03,1849,Accessories,Locks,27.6
2022-07-24,1849,Riders gears,Jackets,145.4
2022-11-13,1849,Accessories,Locks,31.6
2021-10-14,1850,Riders gears,Jackets,11.2
2022-02-03,1850,Bikes,Roads,3899.0
2022-05-26,1850,Accessories,Locks,17.5
2022-09-15,1850,Riders gears,Gloves,30.4
2023-01-05,1850,Accessories,Pumps,37.2
2020-10-11,1851,Bikes,Mountain Bikes,857.3
2021-02-16,1851,Accessories,Locks,39.2
2021-06-24,1851,Riders gears,Shoes,84.4
2021-10-30,1851,Riders gears,Gloves,25.5
2022-03-07,1851,Accessories,GPS,134.7
2022-07-13,1851,Accessories,Locks,64.1
2022-11-18,1851,Accessories,Locks,37.3
2020-02-02,1852,Accessories,Pumps,30.5
2020-04-28,1852,Riders gears,Jackets,108.0
2020-07-23,1852,Accessories,Locks,33.9
2020-10-17,1852,Riders gears,Jackets,38.2
2021-01-11,1852,Accessories,Locks,43.2
2021-04-07,1852,Accessories,Pumps,41.6
2021-07-02,1852,Accessories,Pumps,41.6
2021-09-26,1852,Riders gears,Gloves,10.0
2021-12-21,1852,Accessories,Locks,28.7
2022-03-17,1852,Accessories,GPS,106.9
2022-06-11,1852,Accessories,Pumps,32.2
2022-09-05,1852,Bikes,Roads,3853.2
2022-11-30,1852,Riders gears,Helmets,102.3
2020-06-17,1853,Riders gears,Jackets,65.7
2020-09-24,1853,Accessories,Locks,52.4
2021-01-01,1853,Accessories,GPS,150.6
2021-04-10,1853,Accessories,Locks,61.4
2021-07-18,1853,Accessories,Locks,26.4
2022-08-16,1853,Bikes,eBikes,10.0
2022-02-01,1853,Riders gears,Jackets,72.5
2022-05-11,1853,Accessories,Pumps,39.3
2022-08-18,1853,Accessories,Pumps,38.0
2022-11-25,1853,Riders gears,Gloves,30.4
2019-11-17,1854,Accessories,GPS,153.6
2020-02-19,1854,Bikes,Mountain Bikes,1131.2
2020-05-23,1854,Accessories,Locks,32.1
2022-10-08,1854,Bikes,eBikes,3239.9
2020-11-27,1854,Accessories,Locks,50.1
2021-03-01,1854,Riders gears,Shoes,47.1
2021-06-03,1854,Riders gears,Helmets,163.4
2021-09-05,1854,Riders gears,Gloves,20.8
2021-12-08,1854,Accessories,Locks,28.7
2022-03-12,1854,Bikes,Mountain Bikes,984.1
2022-06-14,1854,Riders gears,Helmets,106.7
2022-09-16,1854,Riders gears,Jackets,11.7
2022-12-19,1854,Accessories,Locks,45.4
2020-09-19,1855,Riders gears,Helmets,170.3
2021-02-19,1855,Accessories,Locks,46.6
2021-07-22,1855,Riders gears,Jackets,79.6
2021-12-22,1855,Accessories,Locks,42.5
2022-05-24,1855,Accessories,Locks,40.7
2022-10-24,1855,Accessories,Locks,25.6
2021-09-09,1856,Accessories,Pumps,37.9
2020-12-21,1857,Riders gears,Jackets,54.7
2021-05-13,1857,Accessories,Pumps,35.8
2021-10-03,1857,Bikes,Mountain Bikes,491.0
2022-02-23,1857,Riders gears,Shoes,76.1
2022-07-16,1857,Accessories,Locks,57.2
2022-12-06,1857,Accessories,Locks,48.0
2022-04-26,1858,Accessories,GPS,133.6
2022-09-16,1858,Riders gears,Helmets,158.0
2023-02-06,1858,Accessories,Pumps,36.4
2020-02-07,1859,Accessories,Locks,37.4
2020-07-23,1859,Accessories,Locks,61.0
2022-09-09,1859,Bikes,eBikes,3091.9
2021-06-22,1859,Accessories,Locks,41.1
2021-12-06,1859,Accessories,GPS,120.9
2022-05-22,1859,Accessories,Locks,47.7
2022-11-05,1859,Accessories,Locks,45.1
2020-12-26,1860,Accessories,Pumps,38.5
2021-04-21,1860,Riders gears,Shoes,66.6
2021-08-15,1860,Accessories,Locks,47.2
2021-12-09,1860,Accessories,Locks,45.0
2022-04-04,1860,Riders gears,Helmets,141.2
2022-07-29,1860,Accessories,Locks,45.3
2022-11-22,1860,Riders gears,Jackets,87.7
2021-05-29,1861,Riders gears,Helmets,144.2
2021-09-24,1861,Accessories,Pumps,43.6
2022-01-20,1861,Riders gears,Helmets,168.2
2022-05-18,1861,Accessories,GPS,90.1
2022-09-13,1861,Accessories,Pumps,34.4
2023-01-09,1861,Accessories,Locks,56.4
2021-01-29,1862,Accessories,Pumps,45.4
2021-03-31,1862,Riders gears,Shoes,27.1
2021-05-31,1862,Bikes,Mountain Bikes,916.3
2021-07-31,1862,Riders gears,Jackets,37.6
2021-09-30,1862,Riders gears,Gloves,45.5
2021-11-30,1862,Riders gears,Gloves,33.1
2022-01-30,1862,Riders gears,Jackets,104.7
2022-04-01,1862,Bikes,Roads,2168.8
2022-06-01,1862,Accessories,Pumps,34.7
2022-08-01,1862,Bikes,Mountain Bikes,1059.9
2022-10-01,1862,Riders gears,Helmets,158.2
2022-12-01,1862,Accessories,GPS,161.1
2023-01-31,1862,Riders gears,Jackets,64.0
2021-03-20,1863,Accessories,Locks,44.0
2021-07-04,1863,Accessories,Locks,42.9
2021-10-18,1863,Riders gears,Helmets,148.3
2022-02-01,1863,Accessories,Pumps,45.8
2022-05-18,1863,Accessories,Locks,31.9
2022-09-01,1863,Riders gears,Gloves,14.5
2022-12-16,1863,Accessories,Locks,41.3
2019-03-21,1864,Riders gears,Gloves,10.0
2021-09-22,1865,Riders gears,Shoes,54.4
2022-09-12,1865,Bikes,eBikes,4332.7
2022-03-05,1865,Riders gears,Helmets,150.8
2022-05-26,1865,Riders gears,Jackets,56.5
2022-08-16,1865,Bikes,Mountain Bikes,777.8
2022-11-06,1865,Riders gears,Jackets,68.0
2023-01-27,1865,Riders gears,Jackets,125.5
2019-02-24,1866,Accessories,Locks,34.4
2019-06-25,1866,Riders gears,Gloves,19.2
2019-10-24,1866,Accessories,Pumps,42.6
2020-02-22,1866,Riders gears,Helmets,119.4
2020-06-22,1866,Riders gears,Jackets,127.6
2020-10-21,1866,Accessories,Pumps,35.9
2021-02-19,1866,Accessories,Pumps,48.6
2021-06-20,1866,Accessories,Pumps,47.4
2021-10-19,1866,Accessories,Locks,46.9
2022-02-17,1866,Accessories,Pumps,32.7
2022-06-18,1866,Accessories,Locks,25.8
2022-10-17,1866,Bikes,Roads,2176.5
2023-02-15,1866,Accessories,Pumps,30.7
2021-01-18,1867,Accessories,Locks,34.4
2021-04-11,1867,Accessories,GPS,134.1
2021-07-03,1867,Riders gears,Helmets,198.5
2021-09-24,1867,Accessories,GPS,147.0
2021-12-16,1867,Bikes,Mountain Bikes,631.7
2022-03-09,1867,Accessories,Pumps,35.5
2022-05-31,1867,Accessories,Locks,32.1
2022-08-22,1867,Riders gears,Helmets,112.7
2022-11-13,1867,Accessories,Pumps,39.9
2023-02-04,1867,Accessories,GPS,163.5
2019-03-05,1868,Accessories,Locks,27.0
2020-07-06,1869,Riders gears,Shoes,90.1
2020-10-21,1869,Riders gears,Jackets,161.7
2021-02-05,1869,Bikes,Mountain Bikes,744.8
2021-05-23,1869,Riders gears,Gloves,14.0
2021-09-07,1869,Riders gears,Gloves,34.4
2021-12-23,1869,Accessories,Locks,32.1
2022-04-09,1869,Riders gears,Gloves,10.9
2022-07-25,1869,Riders gears,Jackets,70.9
2022-11-09,1869,Accessories,Locks,32.5
2020-10-25,1870,Riders gears,Gloves,41.0
2021-02-27,1870,Accessories,Pumps,45.4
2021-07-02,1870,Accessories,Pumps,37.9
2021-11-04,1870,Accessories,Pumps,35.7
2022-03-09,1870,Accessories,Locks,44.9
2022-07-12,1870,Riders gears,Jackets,120.9
2022-11-14,1870,Accessories,Locks,37.2
2019-07-24,1871,Accessories,Locks,64.1
2019-12-04,1871,Accessories,Locks,42.1
2020-04-15,1871,Bikes,Roads,3730.4
2020-08-26,1871,Accessories,Pumps,30.0
2022-07-04,1871,Bikes,eBikes,2847.9
2021-05-19,1871,Riders gears,Helmets,157.5
2021-09-29,1871,Riders gears,Gloves,30.3
2022-02-09,1871,Riders gears,Jackets,56.9
2022-06-22,1871,Bikes,Mountain Bikes,706.8
2022-11-02,1871,Riders gears,Gloves,32.5
2018-10-13,1872,Accessories,Locks,57.1
2018-12-24,1872,Riders gears,Helmets,96.6
2019-03-06,1872,Accessories,Pumps,45.0
2019-05-17,1872,Accessories,Locks,31.2
2019-07-28,1872,Accessories,GPS,143.9
2019-10-08,1872,Accessories,Locks,39.9
2019-12-19,1872,Riders gears,Shoes,57.6
2020-02-29,1872,Accessories,Locks,46.8
2020-05-11,1872,Riders gears,Gloves,30.6
2020-07-22,1872,Riders gears,Jackets,140.1
2020-10-02,1872,Riders gears,Helmets,149.1
2020-12-13,1872,Riders gears,Gloves,30.0
2021-02-23,1872,Riders gears,Jackets,112.3
2021-05-06,1872,Accessories,GPS,115.2
2021-07-17,1872,Bikes,Mountain Bikes,866.4
2021-09-27,1872,Accessories,Locks,36.7
2021-12-08,1872,Riders gears,Jackets,143.3
2022-02-18,1872,Accessories,Pumps,40.3
2022-05-01,1872,Accessories,Locks,30.2
2022-07-12,1872,Accessories,GPS,125.6
2022-09-22,1872,Riders gears,Shoes,66.8
2022-12-03,1872,Riders gears,Jackets,101.5
2023-02-13,1872,Riders gears,Gloves,29.2
2020-11-12,1873,Riders gears,Helmets,110.7
2021-04-18,1873,Accessories,Pumps,30.2
2021-09-22,1873,Accessories,GPS,144.6
2022-02-26,1873,Riders gears,Helmets,104.9
2022-08-02,1873,Accessories,Locks,42.5
2023-01-06,1873,Riders gears,Jackets,133.3
2019-05-19,1874,Riders gears,Gloves,19.9
2019-10-06,1874,Riders gears,Helmets,156.0
2020-02-23,1874,Riders gears,Shoes,121.9
2020-07-12,1874,Accessories,Pumps,36.1
2020-11-29,1874,Bikes,Mountain Bikes,1024.3
2021-04-18,1874,Accessories,Locks,40.9
2021-09-05,1874,Accessories,Pumps,40.2
2022-01-23,1874,Riders gears,Shoes,57.4
2022-06-12,1874,Bikes,Roads,2878.8
2022-10-30,1874,Riders gears,Jackets,145.2
2020-10-12,1875,Accessories,GPS,176.0
2021-01-31,1875,Riders gears,Jackets,62.8
2021-05-22,1875,Riders gears,Shoes,49.2
2021-09-10,1875,Accessories,Pumps,31.4
2021-12-30,1875,Accessories,Locks,26.1
2022-04-20,1875,Bikes,Roads,1839.5
2022-08-09,1875,Riders gears,Gloves,15.4
2022-11-28,1875,Bikes,Mountain Bikes,1038.7
2019-10-19,1876,Riders gears,Jackets,138.7
2019-12-22,1876,Bikes,Mountain Bikes,937.4
2020-02-24,1876,Accessories,Pumps,41.2
2020-04-28,1876,Riders gears,Jackets,148.0
2022-07-11,1876,Bikes,eBikes,1458.3
2020-09-03,1876,Accessories,Pumps,36.2
2020-11-06,1876,Accessories,Pumps,34.5
2021-01-09,1876,Accessories,Pumps,46.8
2021-03-14,1876,Accessories,Pumps,38.7
2021-05-17,1876,Riders gears,Jackets,80.1
2021-07-20,1876,Riders gears,Gloves,16.8
2021-09-22,1876,Riders gears,Shoes,40.8
2021-11-25,1876,Riders gears,Gloves,37.9
2022-01-28,1876,Riders gears,Gloves,12.0
2022-04-02,1876,Accessories,Pumps,33.9
2022-06-05,1876,Accessories,Locks,34.2
2022-08-08,1876,Accessories,Locks,35.6
2022-10-11,1876,Accessories,GPS,160.6
2022-12-14,1876,Riders gears,Helmets,91.3
2021-04-15,1877,Accessories,Locks,41.9
2021-06-17,1877,Accessories,GPS,154.4
2021-08-19,1877,Accessories,Pumps,39.8
2021-10-21,1877,Accessories,Pumps,41.1
2021-12-23,1877,Riders gears,Helmets,146.9
2022-02-24,1877,Riders gears,Gloves,28.2
2022-04-28,1877,Riders gears,Shoes,56.0
2022-06-30,1877,Accessories,Locks,25.8
2022-09-01,1877,Riders gears,Jackets,10.0
2022-11-03,1877,Riders gears,Helmets,184.5
2023-01-05,1877,Riders gears,Helmets,146.5
2020-06-16,1878,Riders gears,Jackets,63.0
2020-10-20,1878,Accessories,Pumps,32.9
2021-02-23,1878,Bikes,Mountain Bikes,956.0
2021-06-29,1878,Riders gears,Jackets,147.9
2021-11-02,1878,Accessories,GPS,169.0
2022-03-08,1878,Accessories,Pumps,31.4
2022-07-12,1878,Riders gears,Jackets,96.0
2022-11-15,1878,Accessories,Pumps,38.3
2021-04-25,1879,Riders gears,Helmets,140.5
2021-09-16,1879,Bikes,Roads,4183.9
2022-02-07,1879,Accessories,GPS,153.1
2022-07-01,1879,Accessories,Locks,37.0
2022-11-22,1879,Accessories,Locks,47.7
2021-02-25,1880,Riders gears,Shoes,81.6
2021-06-03,1880,Bikes,Mountain Bikes,951.4
2021-09-09,1880,Accessories,Locks,36.0
2021-12-16,1880,Accessories,Locks,37.3
2022-03-24,1880,Riders gears,Shoes,70.5
2022-06-30,1880,Accessories,GPS,118.8
2022-06-10,1880,Bikes,eBikes,1760.2
2023-01-12,1880,Riders gears,Shoes,72.8
2019-05-11,1881,Accessories,Locks,37.3
2018-12-06,1882,Accessories,Locks,47.1
2019-05-08,1882,Riders gears,Helmets,156.4
2019-10-08,1882,Riders gears,Shoes,62.3
2020-03-09,1882,Riders gears,Jackets,76.0
2020-08-09,1882,Accessories,GPS,155.0
2021-01-09,1882,Riders gears,Shoes,79.9
2021-06-11,1882,Riders gears,Jackets,111.7
2021-11-11,1882,Accessories,Locks,45.5
2022-04-13,1882,Riders gears,Shoes,21.2
2022-09-13,1882,Riders gears,Jackets,70.4
2023-02-13,1882,Riders gears,Helmets,85.6
2022-02-16,1883,Accessories,Locks,41.3
2022-06-17,1883,Accessories,Locks,48.8
2022-10-16,1883,Riders gears,Helmets,113.5
2023-02-14,1883,Riders gears,Jackets,31.1
2018-11-28,1884,Accessories,GPS,120.5
2019-03-17,1884,Accessories,Locks,22.5
2019-07-04,1884,Riders gears,Shoes,62.6
2019-10-21,1884,Accessories,Pumps,36.9
2020-02-07,1884,Accessories,Locks,41.5
2020-05-26,1884,Accessories,GPS,149.4
2020-09-12,1884,Accessories,Pumps,35.8
2020-12-30,1884,Riders gears,Shoes,60.5
2021-04-18,1884,Accessories,Pumps,32.7
2021-08-05,1884,Riders gears,Shoes,66.1
2022-08-27,1884,Bikes,eBikes,2177.3
2022-03-11,1884,Riders gears,Helmets,155.6
2022-06-28,1884,Riders gears,Shoes,59.5
